order_id,customer_id,product_id,quantity,unit_price,total_amount,payment_method,order_status,order_date,delivery_date
O005843,C00688,P0050,2,294.36,588.72,Cash,Pending,2025-10-30 17:52:49.736650,2025-11-05 17:52:49.736650
O005844,C00227,P0003,1,278.2,278.2,Card,Completed,2025-07-14 12:03:54.398754,2025-07-15 12:03:54.398754
O005845,C00450,P0071,5,142.25,711.25,Cash,Pending,2025-09-29 01:46:12.306877,2025-10-06 01:46:12.306877
O005846,C00087,P0079,2,154.31,308.62,UPI,Cancelled,2025-11-09 16:16:16.406619,2025-11-10 16:16:16.406619
O005847,C00943,P0065,3,474.76,1424.28,Cash,Pending,2025-11-13 18:31:53.145598,2025-11-16 18:31:53.145598
O005848,C00471,P0045,5,374.55,1872.75,UPI,Completed,2026-03-13 02:26:51.671612,2026-03-20 02:26:51.671612
O005849,C00913,P0028,4,472.89,1891.56,UPI,Completed,2026-06-27 16:35:35.252450,2026-07-03 16:35:35.252450
O005850,C00053,P0025,4,119.93,479.72,UPI,Pending,2025-07-17 14:45:55.224911,2025-07-21 14:45:55.224911
O005851,C00697,P0037,2,312.34,624.68,UPI,Pending,2026-06-25 23:04:04.537192,2026-07-05 23:04:04.537192
O005852,C00521,P0100,5,423.46,2117.3,Cash,Cancelled,2025-07-15 17:35:18.225721,2025-07-22 17:35:18.225721
O005853,C00736,P0032,2,151.46,302.92,Cash,Completed,2025-11-29 10:50:06.604585,2025-12-01 10:50:06.604585
O005854,C00691,P0020,2,165.57,331.14,UPI,Pending,2025-12-21 01:40:57.289254,2025-12-25 01:40:57.289254
O005855,C00696,P0054,1,326.37,326.37,Cash,Cancelled,2025-07-29 05:00:05.664839,2025-08-06 05:00:05.664839
O005856,C00924,P0007,4,494.26,1977.04,Card,Pending,2025-12-02 00:24:01.965548,2025-12-06 00:24:01.965548
O005857,C00309,P0036,3,305.5,916.5,UPI,Pending,2025-10-23 05:33:32.655237,2025-10-31 05:33:32.655237
O005858,C00178,P0087,4,361.82,1447.28,UPI,Completed,2026-06-09 13:08:19.981837,2026-06-12 13:08:19.981837
O005859,C00966,P0051,4,339.04,1356.16,UPI,Cancelled,2026-04-17 22:25:23.511095,2026-04-26 22:25:23.511095
O005860,C00043,P0066,5,333.07,1665.35,Cash,Pending,2026-01-24 03:51:17.748827,2026-02-02 03:51:17.748827
O005861,C00834,P0064,3,34.97,104.91,UPI,Cancelled,2026-04-20 06:07:07.644500,2026-04-28 06:07:07.644500
O005862,C00280,P0088,3,444.61,1333.83,UPI,Cancelled,2026-04-20 05:01:14.855774,2026-04-24 05:01:14.855774
O005863,C00730,P0043,2,253.39,506.78,UPI,Completed,2025-08-11 21:50:30.401735,2025-08-21 21:50:30.401735
O005864,C00457,P0096,4,437.44,1749.76,Card,Completed,2025-08-29 19:00:59.806070,2025-09-03 19:00:59.806070
O005865,C00488,P0050,4,294.36,1177.44,Cash,Pending,2026-01-19 13:30:26.285201,2026-01-26 13:30:26.285201
O005866,C00289,P0004,3,466.76,1400.28,Card,Pending,2025-10-01 08:36:27.746520,2025-10-04 08:36:27.746520
O005867,C00432,P0060,3,207.02,621.06,UPI,Cancelled,2026-03-01 08:17:20.029681,2026-03-03 08:17:20.029681
O005868,C00456,P0045,2,374.55,749.1,Card,Completed,2025-08-05 08:49:05.738177,2025-08-10 08:49:05.738177
O005869,C00325,P0097,4,484.36,1937.44,Cash,Completed,2026-02-19 04:33:46.493013,2026-02-23 04:33:46.493013
O005870,C00061,P0080,5,499.3,2496.5,Card,Cancelled,2025-12-23 18:04:19.904388,2025-12-24 18:04:19.904388
O005871,C00735,P0006,5,10.0,50.0,Cash,Completed,2026-03-26 19:40:30.583625,2026-03-31 19:40:30.583625
O005872,C00816,P0053,3,114.58,343.74,UPI,Cancelled,2026-04-15 06:41:02.434909,2026-04-22 06:41:02.434909
O005873,C00519,P0020,2,165.57,331.14,Cash,Pending,2026-05-06 02:42:44.505359,2026-05-11 02:42:44.505359
O005874,C00352,P0032,5,151.46,757.3,Cash,Cancelled,2025-10-28 23:42:14.675773,2025-11-03 23:42:14.675773
O005875,C00433,P0047,2,483.8,967.6,Card,Completed,2025-12-09 03:21:26.736347,2025-12-15 03:21:26.736347
O005876,C00886,P0087,2,361.82,723.64,UPI,Completed,2025-11-27 07:32:12.855181,2025-12-04 07:32:12.855181
O005877,C00647,P0088,1,444.61,444.61,UPI,Pending,2026-05-29 06:21:18.041864,2026-05-30 06:21:18.041864
O005878,C00030,P0074,1,165.27,165.27,Card,Cancelled,2025-09-01 23:39:04.635087,2025-09-03 23:39:04.635087
O005879,C00252,P0040,5,367.52,1837.6,UPI,Completed,2025-08-25 21:18:29.436918,2025-08-31 21:18:29.436918
O005880,C00081,P0077,5,259.05,1295.25,Cash,Cancelled,2026-06-24 16:06:00.848926,2026-07-03 16:06:00.848926
O005881,C00754,P0052,3,442.7,1328.1,Card,Cancelled,2026-02-24 09:23:07.276157,2026-02-26 09:23:07.276157
O005882,C00105,P0088,3,444.61,1333.83,Card,Cancelled,2026-02-26 23:41:27.350789,2026-03-07 23:41:27.350789
O005883,C00985,P0058,3,295.73,887.19,UPI,Completed,2026-02-18 06:14:04.534548,2026-02-25 06:14:04.534548
O005884,C00320,P0094,3,280.4,841.2,UPI,Pending,2025-11-12 12:08:35.324073,2025-11-20 12:08:35.324073
O005885,C00946,P0012,5,237.4,1187.0,Cash,Pending,2025-10-18 10:28:39.919666,2025-10-25 10:28:39.919666
O005886,C00685,P0001,3,419.55,1258.65,Cash,Cancelled,2025-12-02 10:28:41.912899,2025-12-10 10:28:41.912899
O005887,C00422,P0052,4,442.7,1770.8,Card,Cancelled,2026-03-13 03:26:48.453030,2026-03-22 03:26:48.453030
O005888,C00629,P0003,3,278.2,834.6,UPI,Pending,2025-10-01 00:17:15.318002,2025-10-04 00:17:15.318002
O005889,C00352,P0077,5,259.05,1295.25,Card,Cancelled,2025-07-03 21:46:49.140603,2025-07-09 21:46:49.140603
O005890,C00658,P0080,1,499.3,499.3,Cash,Completed,2025-10-04 01:22:20.166937,2025-10-09 01:22:20.166937
O005891,C00719,P0030,2,499.69,999.38,Cash,Completed,2025-11-14 08:18:52.257499,2025-11-15 08:18:52.257499
O005892,C00589,P0091,2,477.03,954.06,UPI,Pending,2026-04-24 14:56:17.892363,2026-05-02 14:56:17.892363
O005893,C00876,P0003,3,278.2,834.6,UPI,Cancelled,2025-11-03 12:46:57.522092,2025-11-08 12:46:57.522092
O005894,C00248,P0080,5,499.3,2496.5,Card,Completed,2025-10-31 22:10:30.022689,2025-11-07 22:10:30.022689
O005895,C00069,P0033,1,489.08,489.08,Card,Completed,2025-08-17 08:33:29.725820,2025-08-23 08:33:29.725820
O005896,C00897,P0012,5,237.4,1187.0,UPI,Completed,2025-11-28 06:55:50.728403,2025-12-05 06:55:50.728403
O005897,C00316,P0063,3,490.56,1471.68,Card,Completed,2026-03-17 01:23:57.163546,2026-03-25 01:23:57.163546
O005898,C00566,P0076,1,374.1,374.1,UPI,Cancelled,2025-12-05 21:22:51.927047,2025-12-10 21:22:51.927047
O005899,C00759,P0065,3,474.76,1424.28,UPI,Pending,2025-12-31 19:54:43.694842,2026-01-03 19:54:43.694842
O005900,C00307,P0039,2,395.36,790.72,Card,Pending,2025-12-27 06:55:12.764572,2025-12-28 06:55:12.764572
O005901,C00621,P0034,3,9.01,27.03,Card,Cancelled,2026-01-15 03:37:40.459948,2026-01-17 03:37:40.459948
O005902,C00895,P0087,2,361.82,723.64,Cash,Pending,2026-04-21 05:41:36.105616,2026-04-25 05:41:36.105616
O005903,C00661,P0029,3,346.71,1040.13,Cash,Cancelled,2025-10-24 02:59:39.058220,2025-10-26 02:59:39.058220
O005904,C00699,P0090,4,216.25,865.0,UPI,Pending,2026-04-18 03:50:44.688881,2026-04-25 03:50:44.688881
O005905,C00491,P0039,1,395.36,395.36,Card,Completed,2025-09-25 01:52:58.264950,2025-09-29 01:52:58.264950
O005906,C00941,P0047,1,483.8,483.8,Cash,Completed,2025-08-21 07:29:04.612813,2025-08-30 07:29:04.612813
O005907,C00009,P0019,3,87.35,262.05,UPI,Completed,2025-11-29 00:55:24.163971,2025-12-08 00:55:24.163971
O005908,C00274,P0054,3,326.37,979.11,Card,Pending,2026-06-27 11:56:31.749016,2026-07-06 11:56:31.749016
O005909,C00216,P0080,5,499.3,2496.5,UPI,Cancelled,2026-01-28 21:26:15.857438,2026-02-06 21:26:15.857438
O005910,C00172,P0089,1,202.37,202.37,Cash,Cancelled,2026-02-06 16:14:01.762260,2026-02-14 16:14:01.762260
O005911,C00336,P0044,5,457.45,2287.25,Card,Cancelled,2025-10-06 07:34:17.133813,2025-10-16 07:34:17.133813
O005912,C00536,P0039,1,395.36,395.36,Cash,Pending,2026-04-29 01:53:55.008225,2026-05-02 01:53:55.008225
O005913,C00339,P0047,5,483.8,2419.0,UPI,Pending,2025-07-15 05:28:20.442192,2025-07-17 05:28:20.442192
O005914,C00354,P0098,5,56.28,281.4,Card,Cancelled,2026-01-08 01:42:13.656781,2026-01-11 01:42:13.656781
O005915,C00211,P0013,5,313.51,1567.55,UPI,Cancelled,2026-03-12 21:21:55.717720,2026-03-16 21:21:55.717720
O005916,C00781,P0074,1,165.27,165.27,Cash,Completed,2026-04-29 13:33:02.015435,2026-05-08 13:33:02.015435
O005917,C00750,P0008,2,482.59,965.18,Card,Pending,2025-11-25 12:27:50.666966,2025-12-04 12:27:50.666966
O005918,C00887,P0050,2,294.36,588.72,Card,Cancelled,2025-11-17 00:25:01.531091,2025-11-22 00:25:01.531091
O005919,C00622,P0023,3,91.66,274.98,Card,Cancelled,2026-02-28 14:54:38.572909,2026-03-03 14:54:38.572909
O005920,C00623,P0048,5,49.7,248.5,Cash,Completed,2026-04-27 16:01:57.349383,2026-05-05 16:01:57.349383
O005921,C00782,P0007,5,494.26,2471.3,Card,Completed,2025-08-23 05:13:44.673121,2025-08-25 05:13:44.673121
O005922,C00528,P0041,2,375.0,750.0,Card,Pending,2026-06-17 21:38:18.238451,2026-06-25 21:38:18.238451
O005923,C00093,P0012,3,237.4,712.2,Card,Completed,2026-05-23 07:10:06.603289,2026-05-30 07:10:06.603289
O005924,C00256,P0011,3,207.94,623.82,UPI,Completed,2026-01-23 20:53:11.751203,2026-01-29 20:53:11.751203
O005925,C00870,P0007,1,494.26,494.26,Card,Completed,2025-09-07 10:06:04.421152,2025-09-13 10:06:04.421152
O005926,C00195,P0008,3,482.59,1447.77,Card,Pending,2026-03-09 17:43:32.458643,2026-03-14 17:43:32.458643
O005927,C00452,P0069,1,107.54,107.54,Card,Cancelled,2025-08-25 23:24:27.512625,2025-08-27 23:24:27.512625
O005928,C00910,P0095,4,168.17,672.68,Cash,Cancelled,2026-01-24 09:24:12.304119,2026-01-30 09:24:12.304119
O005929,C00311,P0085,3,267.63,802.89,UPI,Pending,2025-11-16 02:27:34.408262,2025-11-22 02:27:34.408262
O005930,C00760,P0091,4,477.03,1908.12,Cash,Pending,2025-11-02 10:55:04.082970,2025-11-06 10:55:04.082970
O005931,C00334,P0039,1,395.36,395.36,Cash,Completed,2025-07-10 20:16:00.621274,2025-07-19 20:16:00.621274
O005932,C00612,P0076,1,374.1,374.1,UPI,Cancelled,2025-08-09 08:42:45.040302,2025-08-12 08:42:45.040302
O005933,C00879,P0077,3,259.05,777.15,Card,Completed,2026-04-10 17:40:03.881954,2026-04-16 17:40:03.881954
O005934,C00427,P0040,1,367.52,367.52,Cash,Completed,2025-07-15 20:54:18.213663,2025-07-25 20:54:18.213663
O005935,C00024,P0054,1,326.37,326.37,Cash,Pending,2026-02-22 06:36:37.208441,2026-03-01 06:36:37.208441
O005936,C00707,P0079,1,154.31,154.31,Card,Cancelled,2026-06-01 20:58:17.424308,2026-06-02 20:58:17.424308
O005937,C00745,P0068,2,394.55,789.1,Cash,Pending,2025-07-10 23:42:48.990055,2025-07-13 23:42:48.990055
O005938,C00138,P0095,1,168.17,168.17,Cash,Completed,2026-03-22 18:13:36.417002,2026-03-29 18:13:36.417002
O005939,C00428,P0065,2,474.76,949.52,Cash,Completed,2026-06-16 13:09:36.440297,2026-06-19 13:09:36.440297
O005940,C00649,P0064,3,34.97,104.91,Card,Cancelled,2026-03-07 00:32:15.162308,2026-03-14 00:32:15.162308
O005941,C00801,P0049,5,270.6,1353.0,UPI,Completed,2025-09-03 08:48:59.873842,2025-09-13 08:48:59.873842
O005942,C00032,P0068,2,394.55,789.1,UPI,Cancelled,2025-07-22 16:44:36.283907,2025-07-27 16:44:36.283907
O005943,C00819,P0091,1,477.03,477.03,Card,Pending,2026-01-31 14:49:57.307502,2026-02-01 14:49:57.307502
O005944,C00583,P0030,2,499.69,999.38,UPI,Completed,2025-09-16 13:37:32.631897,2025-09-22 13:37:32.631897
O005945,C00779,P0017,5,498.73,2493.65,Card,Cancelled,2025-10-23 07:03:16.187783,2025-10-31 07:03:16.187783
O005946,C00207,P0021,2,190.55,381.1,Card,Cancelled,2025-07-14 10:10:42.572609,2025-07-15 10:10:42.572609
O005947,C00677,P0060,3,207.02,621.06,UPI,Cancelled,2025-12-08 17:03:01.872095,2025-12-17 17:03:01.872095
O005948,C00506,P0095,2,168.17,336.34,Card,Cancelled,2025-12-23 00:39:54.956853,2025-12-28 00:39:54.956853
O005949,C00475,P0016,2,22.77,45.54,UPI,Completed,2025-08-31 01:27:15.574230,2025-09-10 01:27:15.574230
O005950,C00303,P0043,2,253.39,506.78,UPI,Cancelled,2025-08-13 03:11:26.741851,2025-08-14 03:11:26.741851
O005951,C00525,P0083,1,37.51,37.51,Cash,Cancelled,2025-09-06 21:39:08.202652,2025-09-09 21:39:08.202652
O005952,C00410,P0003,4,278.2,1112.8,UPI,Cancelled,2025-07-29 07:07:47.709067,2025-07-30 07:07:47.709067
O005953,C00030,P0023,2,91.66,183.32,Card,Pending,2026-02-24 08:54:43.615424,2026-03-01 08:54:43.615424
O005954,C00802,P0046,3,481.63,1444.89,UPI,Pending,2026-03-09 19:36:42.386425,2026-03-17 19:36:42.386425
O005955,C00978,P0052,5,442.7,2213.5,Card,Cancelled,2026-04-04 00:49:06.097008,2026-04-10 00:49:06.097008
O005956,C00594,P0003,3,278.2,834.6,Cash,Cancelled,2026-04-27 00:57:34.079259,2026-04-29 00:57:34.079259
O005957,C00996,P0094,5,280.4,1402.0,UPI,Pending,2026-02-02 03:11:21.423297,2026-02-11 03:11:21.423297
O005958,C00402,P0089,3,202.37,607.11,Card,Completed,2026-02-19 07:24:56.996732,2026-02-23 07:24:56.996732
O005959,C00923,P0050,3,294.36,883.08,UPI,Completed,2026-05-04 18:38:08.373783,2026-05-10 18:38:08.373783
O005960,C00226,P0066,5,333.07,1665.35,Cash,Cancelled,2026-03-29 19:40:23.840657,2026-04-06 19:40:23.840657
O005961,C00949,P0066,4,333.07,1332.28,UPI,Pending,2025-08-28 20:31:20.791970,2025-09-04 20:31:20.791970
O005962,C00714,P0079,5,154.31,771.55,Card,Completed,2026-06-03 06:46:46.615142,2026-06-07 06:46:46.615142
O005963,C00399,P0085,1,267.63,267.63,Cash,Completed,2026-04-14 08:46:45.381387,2026-04-21 08:46:45.381387
O005964,C00907,P0018,5,489.28,2446.4,Card,Completed,2026-02-09 21:19:19.077750,2026-02-10 21:19:19.077750
O005965,C00819,P0094,2,280.4,560.8,UPI,Completed,2025-08-12 09:23:36.835824,2025-08-21 09:23:36.835824
O005966,C00945,P0036,4,305.5,1222.0,UPI,Cancelled,2026-05-08 19:14:44.256541,2026-05-18 19:14:44.256541
O005967,C00772,P0058,1,295.73,295.73,Cash,Completed,2025-09-22 05:54:00.226548,2025-10-02 05:54:00.226548
O005968,C00220,P0066,1,333.07,333.07,UPI,Completed,2025-12-24 18:23:45.194510,2025-12-28 18:23:45.194510
O005969,C00779,P0093,3,52.8,158.4,Cash,Pending,2025-08-29 14:36:57.469955,2025-09-07 14:36:57.469955
O005970,C00748,P0032,5,151.46,757.3,Cash,Cancelled,2026-06-03 04:50:47.425911,2026-06-06 04:50:47.425911
O005971,C00297,P0040,1,367.52,367.52,Cash,Completed,2025-07-17 16:42:43.316536,2025-07-27 16:42:43.316536
O005972,C00266,P0059,5,329.19,1645.95,UPI,Completed,2025-07-22 15:18:32.593440,2025-07-23 15:18:32.593440
O005973,C00316,P0057,2,197.38,394.76,Card,Cancelled,2026-01-22 13:30:10.777522,2026-01-31 13:30:10.777522
O005974,C00368,P0012,4,237.4,949.6,Card,Cancelled,2026-05-21 08:26:04.224228,2026-05-29 08:26:04.224228
O005975,C00058,P0073,3,70.24,210.72,Card,Cancelled,2026-01-04 21:57:40.234193,2026-01-08 21:57:40.234193
O005976,C00748,P0051,4,339.04,1356.16,Cash,Pending,2026-02-25 13:57:53.387813,2026-02-26 13:57:53.387813
O005977,C00886,P0066,5,333.07,1665.35,Cash,Cancelled,2025-12-11 15:35:43.870673,2025-12-18 15:35:43.870673
O005978,C00767,P0099,4,330.08,1320.32,UPI,Cancelled,2025-10-12 11:29:47.244554,2025-10-18 11:29:47.244554
O005979,C00677,P0020,5,165.57,827.85,UPI,Cancelled,2025-12-15 03:23:00.783907,2025-12-18 03:23:00.783907
O005980,C00962,P0085,5,267.63,1338.15,Card,Cancelled,2025-07-22 02:03:10.961042,2025-07-25 02:03:10.961042
O005981,C00928,P0022,5,208.97,1044.85,Card,Cancelled,2025-10-14 19:06:11.932652,2025-10-15 19:06:11.932652
O005982,C00224,P0020,2,165.57,331.14,Card,Completed,2026-01-22 17:18:32.444432,2026-01-28 17:18:32.444432
O005983,C00448,P0066,5,333.07,1665.35,UPI,Cancelled,2025-12-28 15:24:53.079303,2026-01-03 15:24:53.079303
O005984,C00745,P0039,4,395.36,1581.44,UPI,Cancelled,2026-01-16 01:53:39.013224,2026-01-24 01:53:39.013224
O005985,C00508,P0065,1,474.76,474.76,UPI,Pending,2026-05-23 01:26:21.878370,2026-06-02 01:26:21.878370
O005986,C00332,P0071,2,142.25,284.5,UPI,Cancelled,2026-04-16 14:09:24.873487,2026-04-24 14:09:24.873487
O005987,C00288,P0074,3,165.27,495.81,UPI,Pending,2026-05-23 14:48:48.487752,2026-06-02 14:48:48.487752
O005988,C00151,P0011,2,207.94,415.88,Cash,Completed,2026-06-08 06:35:09.472932,2026-06-14 06:35:09.472932
O005989,C00084,P0062,3,475.52,1426.56,Cash,Cancelled,2025-07-25 00:09:56.006201,2025-07-31 00:09:56.006201
O005990,C00338,P0077,2,259.05,518.1,Cash,Cancelled,2025-09-10 23:46:39.284106,2025-09-19 23:46:39.284106
O005991,C00501,P0036,5,305.5,1527.5,UPI,Completed,2025-08-29 07:17:16.400795,2025-09-06 07:17:16.400795
O005992,C00991,P0088,1,444.61,444.61,Cash,Pending,2026-02-28 10:54:59.709300,2026-03-05 10:54:59.709300
O005993,C00701,P0021,4,190.55,762.2,UPI,Completed,2026-05-01 16:15:36.532463,2026-05-09 16:15:36.532463
O005994,C00860,P0096,1,437.44,437.44,Cash,Pending,2026-04-01 06:02:10.120304,2026-04-11 06:02:10.120304
O005995,C00435,P0033,3,489.08,1467.24,UPI,Cancelled,2025-07-11 17:33:10.701634,2025-07-15 17:33:10.701634
O005996,C00417,P0046,3,481.63,1444.89,UPI,Cancelled,2025-07-31 05:16:40.544054,2025-08-02 05:16:40.544054
O005997,C00447,P0040,1,367.52,367.52,UPI,Pending,2026-07-01 09:25:43.611149,2026-07-11 09:25:43.611149
O005998,C00543,P0077,4,259.05,1036.2,Cash,Completed,2025-12-03 05:15:19.978780,2025-12-07 05:15:19.978780
O005999,C00936,P0007,5,494.26,2471.3,UPI,Cancelled,2026-01-29 00:37:14.431140,2026-02-02 00:37:14.431140
O006000,C00517,P0024,1,343.15,343.15,UPI,Completed,2025-07-21 16:11:25.290445,2025-07-23 16:11:25.290445
O006001,C00858,P0005,1,288.04,288.04,Cash,Pending,2025-10-16 15:29:46.309173,2025-10-22 15:29:46.309173
O006002,C00668,P0082,2,450.14,900.28,UPI,Completed,2025-12-01 05:38:49.751782,2025-12-04 05:38:49.751782
O006003,C00130,P0068,3,394.55,1183.65,Cash,Completed,2025-12-02 09:04:29.695093,2025-12-11 09:04:29.695093
O006004,C00313,P0099,5,330.08,1650.4,UPI,Pending,2026-01-02 03:00:16.565980,2026-01-05 03:00:16.565980
O006005,C00421,P0071,1,142.25,142.25,Cash,Cancelled,2025-10-28 15:57:25.945934,2025-11-07 15:57:25.945934
O006006,C00785,P0033,4,489.08,1956.32,Card,Cancelled,2026-03-29 19:50:24.393887,2026-03-30 19:50:24.393887
O006007,C00896,P0065,1,474.76,474.76,Card,Completed,2025-10-09 04:48:36.968228,2025-10-14 04:48:36.968228
O006008,C00202,P0039,5,395.36,1976.8,Card,Pending,2025-11-28 10:58:48.344128,2025-11-29 10:58:48.344128
O006009,C00892,P0029,4,346.71,1386.84,UPI,Cancelled,2026-05-06 19:23:56.679747,2026-05-10 19:23:56.679747
O006010,C00409,P0052,4,442.7,1770.8,UPI,Pending,2025-12-01 14:24:05.433420,2025-12-03 14:24:05.433420
O006011,C00268,P0035,4,373.86,1495.44,UPI,Completed,2026-03-12 06:43:19.436616,2026-03-13 06:43:19.436616
O006012,C00600,P0020,4,165.57,662.28,Cash,Pending,2025-07-09 09:58:53.005653,2025-07-10 09:58:53.005653
O006013,C00497,P0035,4,373.86,1495.44,UPI,Completed,2025-12-05 02:49:27.917999,2025-12-08 02:49:27.917999
O006014,C00050,P0081,3,344.62,1033.86,UPI,Cancelled,2026-05-01 13:48:23.754839,2026-05-05 13:48:23.754839
O006015,C00874,P0039,5,395.36,1976.8,Card,Completed,2025-10-07 04:45:12.486758,2025-10-17 04:45:12.486758
O006016,C00614,P0089,2,202.37,404.74,UPI,Pending,2025-08-28 03:41:38.008202,2025-09-06 03:41:38.008202
O006017,C00456,P0095,2,168.17,336.34,UPI,Cancelled,2026-02-16 13:05:41.255409,2026-02-25 13:05:41.255409
O006018,C00044,P0022,1,208.97,208.97,UPI,Cancelled,2026-06-02 04:03:12.311615,2026-06-08 04:03:12.311615
O006019,C00908,P0084,2,276.44,552.88,Card,Completed,2026-07-02 07:17:53.187068,2026-07-11 07:17:53.187068
O006020,C00690,P0064,4,34.97,139.88,UPI,Cancelled,2025-09-04 21:59:18.810302,2025-09-10 21:59:18.810302
O006021,C00143,P0012,2,237.4,474.8,Card,Pending,2025-12-17 16:45:39.146505,2025-12-24 16:45:39.146505
O006022,C00267,P0028,5,472.89,2364.45,UPI,Pending,2025-12-14 18:46:50.074245,2025-12-20 18:46:50.074245
O006023,C00657,P0066,3,333.07,999.21,Cash,Pending,2025-12-19 10:20:59.014643,2025-12-24 10:20:59.014643
O006024,C00003,P0058,5,295.73,1478.65,Card,Pending,2025-10-01 20:14:19.918413,2025-10-11 20:14:19.918413
O006025,C00851,P0044,1,457.45,457.45,Cash,Cancelled,2025-12-30 00:55:18.361001,2026-01-09 00:55:18.361001
O006026,C00961,P0013,5,313.51,1567.55,Card,Pending,2026-05-29 06:28:23.221538,2026-06-07 06:28:23.221538
O006027,C00495,P0048,3,49.7,149.1,Card,Cancelled,2025-10-05 14:12:00.352403,2025-10-07 14:12:00.352403
O006028,C00694,P0089,3,202.37,607.11,Card,Pending,2025-12-10 13:42:49.338798,2025-12-15 13:42:49.338798
O006029,C00619,P0100,2,423.46,846.92,Card,Cancelled,2026-04-24 07:47:38.965752,2026-04-30 07:47:38.965752
O006030,C00103,P0055,3,473.4,1420.2,Cash,Completed,2026-03-14 15:23:13.320336,2026-03-24 15:23:13.320336
O006031,C00533,P0098,2,56.28,112.56,Cash,Pending,2025-10-09 20:52:36.663509,2025-10-18 20:52:36.663509
O006032,C00679,P0074,4,165.27,661.08,UPI,Pending,2025-10-26 11:40:55.178826,2025-10-31 11:40:55.178826
O006033,C00445,P0045,4,374.55,1498.2,Cash,Completed,2025-12-20 06:44:29.934556,2025-12-26 06:44:29.934556
O006034,C00493,P0003,3,278.2,834.6,UPI,Cancelled,2026-04-11 12:45:10.482992,2026-04-17 12:45:10.482992
O006035,C00628,P0034,2,9.01,18.02,Card,Pending,2025-07-21 14:48:14.034517,2025-07-26 14:48:14.034517
O006036,C00550,P0061,4,346.69,1386.76,UPI,Pending,2025-12-07 19:35:52.492054,2025-12-09 19:35:52.492054
O006037,C00820,P0073,2,70.24,140.48,Cash,Completed,2025-08-23 06:39:03.138402,2025-08-26 06:39:03.138402
O006038,C00850,P0075,3,67.75,203.25,Card,Pending,2026-02-11 20:50:41.560208,2026-02-21 20:50:41.560208
O006039,C00415,P0089,2,202.37,404.74,Card,Pending,2025-12-31 23:25:30.610198,2026-01-05 23:25:30.610198
O006040,C00216,P0047,5,483.8,2419.0,UPI,Completed,2025-12-15 01:01:09.155228,2025-12-23 01:01:09.155228
O006041,C00053,P0085,1,267.63,267.63,Card,Pending,2026-06-03 19:10:56.972562,2026-06-05 19:10:56.972562
O006042,C00659,P0033,4,489.08,1956.32,Card,Pending,2026-01-17 15:25:50.237381,2026-01-25 15:25:50.237381
O006043,C00630,P0034,2,9.01,18.02,Cash,Pending,2025-08-27 22:42:44.700473,2025-08-29 22:42:44.700473
O006044,C00711,P0069,4,107.54,430.16,Card,Pending,2026-01-09 03:09:37.145762,2026-01-12 03:09:37.145762
O006045,C00966,P0047,4,483.8,1935.2,UPI,Pending,2026-04-18 21:12:04.035700,2026-04-27 21:12:04.035700
O006046,C00261,P0014,2,426.91,853.82,UPI,Cancelled,2025-08-21 02:30:32.775967,2025-08-27 02:30:32.775967
O006047,C00990,P0094,4,280.4,1121.6,Card,Pending,2026-04-19 06:41:55.402221,2026-04-24 06:41:55.402221
O006048,C00547,P0043,3,253.39,760.17,Card,Cancelled,2025-08-24 20:46:05.300406,2025-09-01 20:46:05.300406
O006049,C00682,P0041,2,375.0,750.0,Card,Cancelled,2025-11-25 19:00:22.030621,2025-11-29 19:00:22.030621
O006050,C00376,P0048,3,49.7,149.1,Card,Cancelled,2026-03-22 02:53:42.230449,2026-03-31 02:53:42.230449
